timestamp,horizon_min,scenario,rain_mm,forecast_mm,p_alarm,state
2025-04-02T22:15:00Z,260,heavy,0.4167,42.6603,0.0000,Green
2025-04-02T22:20:00Z,265,heavy,0.4167,42.8541,0.0000,Green
2025-04-02T22:25:00Z,270,heavy,0.4167,42.8854,0.0000,Green
2025-04-02T22:30:00Z,275,heavy,0.4167,42.9602,0.0000,Green
2025-04-02T22:35:00Z,280,heavy,0.4167,43.0238,0.0000,Green
2025-04-02T22:40:00Z,285,heavy,0.4167,43.0907,0.0000,Green
2025-04-02T22:45:00Z,290,heavy,0.4167,42.6707,0.0000,Green
2025-04-02T22:50:00Z,295,heavy,0.4167,42.8645,0.0000,Green
2025-04-02T22:55:00Z,300,heavy,0.4167,42.8959,0.0000,Green
2025-04-02T23:00:00Z,305,heavy,0.4167,42.9707,0.0000,Green
2025-04-02T23:05:00Z,310,heavy,0.4167,43.0343,0.0000,Green
2025-04-02T23:10:00Z,315,heavy,0.4167,43.1014,0.0000,Green
2025-04-02T23:15:00Z,320,heavy,0.4167,42.6815,0.0000,Green
2025-04-02T23:20:00Z,325,heavy,0.4167,42.8753,0.0000,Green
2025-04-02T23:25:00Z,330,heavy,0.4167,42.9067,0.0000,Green
2025-04-02T23:30:00Z,335,heavy,0.4167,42.9816,0.0000,Green
2025-04-02T23:35:00Z,340,heavy,0.4167,43.0453,0.0000,Green
2025-04-02T23:40:00Z,345,heavy,0.4167,43.1123,0.0000,Green
2025-04-02T23:45:00Z,350,heavy,0.4167,42.6926,0.0000,Green
2025-04-02T23:50:00Z,355,heavy,0.4167,42.8864,0.0000,Green
2025-04-02T23:55:00Z,360,heavy,0.4167,42.9179,0.0000,Green
2025-04-03T00:00:00Z,365,heavy,0.4167,42.9928,0.0000,Green
2025-04-03T00:05:00Z,370,heavy,0.4167,43.0566,0.0000,Green
2025-04-03T00:10:00Z,375,heavy,0.4167,42.6374,0.0000,Green
2025-04-03T00:15:00Z,380,heavy,0.4167,42.8308,0.0000,Green
2025-04-03T00:20:00Z,385,heavy,0.4167,42.8620,0.0000,Green
2025-04-03T00:25:00Z,390,heavy,0.4167,42.9367,0.0000,Green
2025-04-03T00:30:00Z,395,heavy,0.4167,43.0002,0.0000,Green
2025-04-03T00:35:00Z,400,heavy,0.4167,43.0671,0.0000,Green
2025-04-03T00:40:00Z,405,heavy,0.4167,42.6467,0.0000,Green
2025-04-03T00:45:00Z,410,heavy,0.4167,42.8404,0.0000,Green
2025-04-03T00:50:00Z,415,heavy,0.4167,42.8716,0.0000,Green
2025-04-03T00:55:00Z,420,heavy,0.4167,42.9464,0.0000,Green
2025-04-03T01:00:00Z,425,heavy,0.4167,43.0099,0.0000,Green
2025-04-03T01:05:00Z,430,heavy,0.4167,43.0768,0.0000,Green
2025-04-03T01:10:00Z,435,heavy,0.4167,42.6566,0.0000,Green
2025-04-03T01:15:00Z,440,heavy,0.4167,42.8503,0.0000,Green
2025-04-03T01:20:00Z,445,heavy,0.4167,42.8816,0.0000,Green
2025-04-03T01:25:00Z,450,heavy,0.4167,42.9564,0.0000,Green
2025-04-03T01:30:00Z,455,heavy,0.4167,43.0200,0.0000,Green
2025-04-03T01:35:00Z,460,heavy,0.4167,43.0869,0.0000,Green
2025-04-03T01:40:00Z,465,heavy,0.4167,42.6668,0.0000,Green
2025-04-03T01:45:00Z,470,heavy,0.4167,42.8606,0.0000,Green
2025-04-03T01:50:00Z,475,heavy,0.4167,42.8920,0.0000,Green
2025-04-03T01:55:00Z,480,heavy,0.4167,42.9668,0.0000,Green
2025-04-03T02:00:00Z,485,heavy,0.4167,43.0304,0.0000,Green
2025-04-03T02:05:00Z,490,heavy,0.4167,43.0974,0.0000,Green
2025-04-03T02:10:00Z,495,heavy,0.4167,42.6774,0.0000,Green
2025-04-03T02:15:00Z,500,heavy,0.4167,42.8713,0.0000,Green
2025-04-03T02:20:00Z,505,heavy,0.4167,42.9027,0.0000,Green
2025-04-03T02:25:00Z,510,heavy,0.4167,42.9775,0.0000,Green
2025-04-03T02:30:00Z,515,heavy,0.4167,43.0412,0.0000,Green
2025-04-03T02:35:00Z,520,heavy,0.4167,43.1082,0.0000,Green
2025-04-03T02:40:00Z,525,heavy,0.4167,42.6884,0.0000,Green
2025-04-03T02:45:00Z,530,heavy,0.4167,42.8823,0.0000,Green
2025-04-03T02:50:00Z,535,heavy,0.4167,42.9137,0.0000,Green
2025-04-03T02:55:00Z,540,heavy,0.4167,42.9886,0.0000,Green
2025-04-03T03:00:00Z,545,heavy,0.4167,43.0524,0.0000,Green
2025-04-03T03:05:00Z,550,heavy,0.4167,42.6331,0.0000,Green
2025-04-03T03:10:00Z,555,heavy,0.4167,42.8265,0.0000,Green
2025-04-03T03:15:00Z,560,heavy,0.4167,42.8577,0.0000,Green
2025-04-03T03:20:00Z,565,heavy,0.4167,42.9323,0.0000,Green
2025-04-03T03:25:00Z,570,heavy,0.4167,42.9958,0.0000,Green
2025-04-03T03:30:00Z,575,heavy,0.4167,43.0627,0.0000,Green
2025-04-03T03:35:00Z,580,heavy,0.4167,42.6422,0.0000,Green
2025-04-03T03:40:00Z,585,heavy,0.4167,42.8360,0.0000,Green
2025-04-03T03:45:00Z,590,heavy,0.4167,42.8672,0.0000,Green
2025-04-03T03:50:00Z,595,heavy,0.4167,42.9419,0.0000,Green
2025-04-03T03:55:00Z,600,heavy,0.4167,43.0054,0.0000,Green
2025-04-03T04:00:00Z,605,heavy,0.4167,43.0723,0.0000,Green
2025-04-03T04:05:00Z,610,heavy,0.4167,42.6520,0.0000,Green
2025-04-03T04:10:00Z,615,heavy,0.4167,42.8457,0.0000,Green
2025-04-03T04:15:00Z,620,heavy,0.4167,42.8770,0.0000,Green
2025-04-03T04:20:00Z,625,heavy,0.4167,42.9517,0.0000,Green
2025-04-03T04:25:00Z,630,heavy,0.4167,43.0153,0.0000,Green
2025-04-03T04:30:00Z,635,heavy,0.4167,43.0822,0.0000,Green
2025-04-03T04:35:00Z,640,heavy,0.4167,42.6620,0.0000,Green
2025-04-03T04:40:00Z,645,heavy,0.4167,42.8558,0.0000,Green
2025-04-03T04:45:00Z,650,heavy,0.4167,42.8872,0.0000,Green
2025-04-03T04:50:00Z,655,heavy,0.4167,42.9619,0.0000,Green
2025-04-03T04:55:00Z,660,heavy,0.4167,43.0256,0.0000,Green
2025-04-03T05:00:00Z,665,heavy,0.4167,43.0925,0.0000,Green
2025-04-03T05:05:00Z,670,heavy,0.4167,42.6725,0.0000,Green
2025-04-03T05:10:00Z,675,heavy,0.4167,42.8663,0.0000,Green
2025-04-03T05:15:00Z,680,heavy,0.4167,42.8977,0.0000,Green
2025-04-03T05:20:00Z,685,heavy,0.4167,42.9725,0.0000,Green
2025-04-03T05:25:00Z,690,heavy,0.4167,43.0362,0.0000,Green
2025-04-03T05:30:00Z,695,heavy,0.4167,43.1032,0.0000,Green
2025-04-03T05:35:00Z,700,heavy,0.4167,42.6833,0.0000,Green
2025-04-03T05:40:00Z,705,heavy,0.4167,42.8772,0.0000,Green
2025-04-03T05:45:00Z,710,heavy,0.4167,42.9086,0.0000,Green
2025-04-03T05:50:00Z,715,heavy,0.4167,42.9835,0.0000,Green
2025-04-03T05:55:00Z,720,heavy,0.4167,43.0472,0.0000,Green
2025-04-02T18:00:00Z,5,forecast,0.0667,43.1142,0.0000,Green
2025-04-02T18:05:00Z,10,forecast,0.0667,42.6945,0.0000,Green
2025-04-02T18:10:00Z,15,forecast,0.0667,42.8884,0.0000,Green
2025-04-02T18:15:00Z,20,forecast,0.0667,42.9199,0.0000,Green
2025-04-02T18:20:00Z,25,forecast,0.0667,42.9948,0.0000,Green
2025-04-02T18:25:00Z,30,forecast,0.0667,43.2715,0.0000,Green
2025-04-02T18:30:00Z,35,forecast,0.0667,42.5519,0.0000,Green
2025-04-02T18:35:00Z,40,forecast,0.0667,43.0378,0.0000,Green
2025-04-02T18:40:00Z,45,forecast,0.0667,43.2053,0.0000,Green
2025-04-02T18:45:00Z,50,forecast,0.0667,42.5315,0.0000,Green
2025-04-02T18:50:00Z,55,forecast,0.0667,42.9709,0.0000,Green
2025-04-02T18:55:00Z,60,forecast,0.0667,43.1163,0.0000,Green
2025-04-02T19:00:00Z,65,forecast,0.2000,42.4845,0.0000,Green
2025-04-02T19:05:00Z,70,forecast,0.2000,42.9125,0.0000,Green
2025-04-02T19:10:00Z,75,forecast,0.2000,43.0606,0.0000,Green
2025-04-02T19:15:00Z,80,forecast,0.2000,42.4268,0.0000,Green
2025-04-02T19:20:00Z,85,forecast,0.2000,42.8550,0.0000,Green
2025-04-02T19:25:00Z,90,forecast,0.2000,43.0027,0.0000,Green
2025-04-02T19:30:00Z,95,forecast,0.2000,43.2260,0.0000,Green
2025-04-02T19:35:00Z,100,forecast,0.2000,42.5626,0.0000,Green
2025-04-02T19:40:00Z,105,forecast,0.2000,42.9995,0.0000,Green
2025-04-02T19:45:00Z,110,forecast,0.2000,43.1457,0.0000,Green
2025-04-02T19:50:00Z,115,forecast,0.2000,42.5820,0.0000,Green
2025-04-02T19:55:00Z,120,forecast,0.2000,42.9243,0.0000,Green
2025-04-02T20:00:00Z,125,forecast,0.1667,43.0272,0.0000,Green
2025-04-02T20:05:00Z,130,forecast,0.1667,43.1944,0.0000,Green
2025-04-02T20:10:00Z,135,forecast,0.1667,42.6226,0.0000,Green
2025-04-02T20:15:00Z,140,forecast,0.1667,42.9673,0.0000,Green
2025-04-02T20:20:00Z,145,forecast,0.1667,43.0697,0.0000,Green
2025-04-02T20:25:00Z,150,forecast,0.1667,42.5236,0.0000,Green
2025-04-02T20:30:00Z,155,forecast,0.1667,42.8609,0.0000,Green
2025-04-02T20:35:00Z,160,forecast,0.1667,42.9647,0.0000,Green
2025-04-02T20:40:00Z,165,forecast,0.1667,43.1313,0.0000,Green
2025-04-02T20:45:00Z,170,forecast,0.1667,42.5587,0.0000,Green
2025-04-02T20:50:00Z,175,forecast,0.1667,42.9202,0.0000,Green
2025-04-02T20:55:00Z,180,forecast,0.1667,43.0350,0.0000,Green
2025-04-02T21:00:00Z,185,forecast,0.1750,43.2162,0.0000,Green
2025-04-02T21:05:00Z,190,forecast,0.1750,42.6217,0.0000,Green
2025-04-02T21:10:00Z,195,forecast,0.1750,42.9894,0.0000,Green
2025-04-02T21:15:00Z,200,forecast,0.1750,43.1029,0.0000,Green
2025-04-02T21:20:00Z,205,forecast,0.1750,42.5356,0.0000,Green
2025-04-02T21:25:00Z,210,forecast,0.1750,42.8956,0.0000,Green
2025-04-02T21:30:00Z,215,forecast,0.1750,43.0106,0.0000,Green
2025-04-02T21:35:00Z,220,forecast,0.1750,43.1916,0.0000,Green
2025-04-02T21:40:00Z,225,forecast,0.1750,42.5968,0.0000,Green
2025-04-02T21:45:00Z,230,forecast,0.1750,42.9645,0.0000,Green
2025-04-02T21:50:00Z,235,forecast,0.1750,43.0736,0.0000,Green
2025-04-02T21:55:00Z,240,forecast,0.1750,42.5119,0.0000,Green
2025-04-02T22:00:00Z,245,forecast,0.2417,42.8660,0.0000,Green
2025-04-02T22:05:00Z,250,forecast,0.2417,42.9782,0.0000,Green
2025-04-02T22:10:00Z,255,forecast,0.2417,43.1554,0.0000,Green
2025-04-02T22:15:00Z,260,forecast,0.2417,42.5659,0.0000,Green
2025-04-02T22:20:00Z,265,forecast,0.2417,42.9277,0.0000,Green
2025-04-02T22:25:00Z,270,forecast,0.2417,43.0382,0.0000,Green
2025-04-02T22:30:00Z,275,forecast,0.2417,43.2162,0.0000,Green
2025-04-02T22:35:00Z,280,forecast,0.2417,42.6273,0.0000,Green
2025-04-02T22:40:00Z,285,forecast,0.2417,42.9894,0.0000,Green
2025-04-02T22:45:00Z,290,forecast,0.2417,43.1001,0.0000,Green
2025-04-02T22:50:00Z,295,forecast,0.2417,42.5722,0.0000,Green
2025-04-02T22:55:00Z,300,forecast,0.2417,42.8836,0.0000,Green
2025-04-02T23:00:00Z,305,forecast,0.1583,42.9732,0.0000,Green
2025-04-02T23:05:00Z,310,forecast,0.1583,43.1224,0.0000,Green
2025-04-02T23:10:00Z,315,forecast,0.1583,42.5783,0.0000,Green
2025-04-02T23:15:00Z,320,forecast,0.1583,42.8940,0.0000,Green
2025-04-02T23:20:00Z,325,forecast,0.1583,42.9825,0.0000,Green
2025-04-02T23:25:00Z,330,forecast,0.1583,43.1320,0.0000,Green
2025-04-02T23:30:00Z,335,forecast,0.1583,42.5880,0.0000,Green
2025-04-02T23:35:00Z,340,forecast,0.1583,42.9038,0.0000,Green
2025-04-02T23:40:00Z,345,forecast,0.1583,42.9923,0.0000,Green
2025-04-02T23:45:00Z,350,forecast,0.1583,43.1419,0.0000,Green
2025-04-02T23:50:00Z,355,forecast,0.1583,42.5554,0.0000,Green
2025-04-02T23:55:00Z,360,forecast,0.1583,42.9249,0.0000,Green
2025-04-03T00:00:00Z,365,forecast,0.1833,43.0418,0.0000,Green
2025-04-03T00:05:00Z,370,forecast,0.1833,43.2267,0.0000,Green
2025-04-03T00:10:00Z,375,forecast,0.1833,42.6266,0.0000,Green
2025-04-03T00:15:00Z,380,forecast,0.1833,43.0001,0.0000,Green
2025-04-03T00:20:00Z,385,forecast,0.1833,43.1164,0.0000,Green
2025-04-03T00:25:00Z,390,forecast,0.1833,42.5438,0.0000,Green
2025-04-03T00:30:00Z,395,forecast,0.1833,42.9096,0.0000,Green
2025-04-03T00:35:00Z,400,forecast,0.1833,43.0274,0.0000,Green
2025-04-03T00:40:00Z,405,forecast,0.1833,43.2119,0.0000,Green
2025-04-03T00:45:00Z,410,forecast,0.1833,42.6117,0.0000,Green
2025-04-03T00:50:00Z,415,forecast,0.1833,42.9724,0.0000,Green
2025-04-03T00:55:00Z,420,forecast,0.1833,43.0792,0.0000,Green
2025-04-03T01:00:00Z,425,forecast,0.1667,42.5228,0.0000,Green
2025-04-03T01:05:00Z,430,forecast,0.1667,42.8713,0.0000,Green
2025-04-03T01:10:00Z,435,forecast,0.1667,42.9808,0.0000,Green
2025-04-03T01:15:00Z,440,forecast,0.1667,43.1545,0.0000,Green
2025-04-03T01:20:00Z,445,forecast,0.1667,42.5707,0.0000,Green
2025-04-03T01:25:00Z,450,forecast,0.1667,42.9268,0.0000,Green
2025-04-03T01:30:00Z,455,forecast,0.1667,43.0345,0.0000,Green
2025-04-03T01:35:00Z,460,forecast,0.1667,43.2090,0.0000,Green
2025-04-03T01:40:00Z,465,forecast,0.1667,42.6258,0.0000,Green
2025-04-03T01:45:00Z,470,forecast,0.1667,42.9820,0.0000,Green
2025-04-03T01:50:00Z,475,forecast,0.1667,43.0985,0.0000,Green
2025-04-03T01:55:00Z,480,forecast,0.1667,42.5298,0.0000,Green
2025-04-03T02:00:00Z,485,forecast,0.2167,42.8902,0.0000,Green
2025-04-03T02:05:00Z,490,forecast,0.2167,43.0051,0.0000,Green
2025-04-03T02:10:00Z,495,forecast,0.2167,43.1860,0.0000,Green
2025-04-03T02:15:00Z,500,forecast,0.2167,42.5911,0.0000,Green
2025-04-03T02:20:00Z,505,forecast,0.2167,42.9588,0.0000,Green
2025-04-03T02:25:00Z,510,forecast,0.2167,43.0722,0.0000,Green
2025-04-03T02:30:00Z,515,forecast,0.2167,42.5044,0.0000,Green
2025-04-03T02:35:00Z,520,forecast,0.2167,42.8644,0.0000,Green
2025-04-03T02:40:00Z,525,forecast,0.2167,42.9792,0.0000,Green
2025-04-03T02:45:00Z,530,forecast,0.2167,43.1600,0.0000,Green
2025-04-03T02:50:00Z,535,forecast,0.2167,42.5902,0.0000,Green
2025-04-03T02:55:00Z,540,forecast,0.2167,42.9257,0.0000,Green
2025-04-03T03:00:00Z,545,forecast,0.0083,43.0219,0.0000,Green
2025-04-03T03:05:00Z,550,forecast,0.0083,43.1823,0.0000,Green
2025-04-03T03:10:00Z,555,forecast,0.0083,42.6217,0.0000,Green
2025-04-03T03:15:00Z,560,forecast,0.0083,42.9549,0.0000,Green
2025-04-03T03:20:00Z,565,forecast,0.0083,43.0518,0.0000,Green
2025-04-03T03:25:00Z,570,forecast,0.0083,43.2123,0.0000,Green
2025-04-03T03:30:00Z,575,forecast,0.0083,42.6521,0.0000,Green
2025-04-03T03:35:00Z,580,forecast,0.0083,42.9853,0.0000,Green
2025-04-03T03:40:00Z,585,forecast,0.0083,43.0824,0.0000,Green
2025-04-03T03:45:00Z,590,forecast,0.0083,42.5473,0.0000,Green
2025-04-03T03:50:00Z,595,forecast,0.0083,42.9797,0.0000,Green
2025-04-03T03:55:00Z,600,forecast,0.0083,43.1569,0.0000,Green
2025-04-03T04:00:00Z,605,forecast,0.0000,42.4824,0.0000,Green
2025-04-03T04:05:00Z,610,forecast,0.0000,42.9516,0.0000,Green
2025-04-03T04:10:00Z,615,forecast,0.0000,43.1187,0.0000,Green
2025-04-03T04:15:00Z,620,forecast,0.0000,42.4479,0.0000,Green
2025-04-03T04:20:00Z,625,forecast,0.0000,42.9159,0.0000,Green
2025-04-03T04:25:00Z,630,forecast,0.0000,43.0832,0.0000,Green
2025-04-03T04:30:00Z,635,forecast,0.0000,42.4117,0.0000,Green
2025-04-03T04:35:00Z,640,forecast,0.0000,42.8797,0.0000,Green
2025-04-03T04:40:00Z,645,forecast,0.0000,43.0467,0.0000,Green
2025-04-03T04:45:00Z,650,forecast,0.0000,43.2949,0.0000,Green
2025-04-03T04:50:00Z,655,forecast,0.0000,42.5880,0.0000,Green
2025-04-03T04:55:00Z,660,forecast,0.0000,43.0707,0.0000,Green
2025-04-03T05:00:00Z,665,forecast,0.0167,42.2593,0.0000,Green
2025-04-03T05:05:00Z,670,forecast,0.0167,42.7679,0.0000,Green
2025-04-03T05:10:00Z,675,forecast,0.0167,42.9278,0.0000,Green
2025-04-03T05:15:00Z,680,forecast,0.0167,43.1815,0.0000,Green
2025-04-03T05:20:00Z,685,forecast,0.0167,42.4703,0.0000,Green
2025-04-03T05:25:00Z,690,forecast,0.0167,42.9534,0.0000,Green
2025-04-03T05:30:00Z,695,forecast,0.0167,43.1211,0.0000,Green
2025-04-03T05:35:00Z,700,forecast,0.0167,42.4458,0.0000,Green
2025-04-03T05:40:00Z,705,forecast,0.0167,42.9193,0.0000,Green
2025-04-03T05:45:00Z,710,forecast,0.0167,43.0894,0.0000,Green
2025-04-03T05:50:00Z,715,forecast,0.0167,42.4210,0.0000,Green
2025-04-03T05:55:00Z,720,forecast,0.0167,42.8840,0.0000,Green
